customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,NumServices,AvgChargesPerMonth,IsNewCustomer,IsMonthToMonth,IsElectronicCheck,ChurnProbability,RiskSegment,RevenueAtRisk
8706-HRADD,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,No,0,13-24,3,48.166666666666664,0,1,0,0.2323,Faible,0.0
9955-QOPOY,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,No,0,60+,5,61.78840579710145,0,0,0,0.1391,Faible,0.0
4385-ZKVNW,Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,No,0,25-48,2,57.934090909090905,0,1,0,0.116,Faible,0.0
5446-DKWYW,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,No,0,60+,2,65.00081967213114,0,0,1,0.1495,Faible,0.0
2034-CGRHZ,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Yes,1,13-24,4,104.02916666666665,0,1,0,0.6602,Élevé,1235.4
5797-APWZC,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,90.6,Yes,1,0-12,2,90.6,1,1,1,0.8725,Élevé,1087.1999999999998
3683-QKIUE,Female,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,Yes,1,0-12,1,48.00833333333333,1,1,0,0.3354,Moyen,0.0
4228-ZGYUW,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,Yes,1,0-12,2,92.025,1,1,1,0.8135,Élevé,1080.6
9031-ZVQPT,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,No,0,60+,5,108.89722222222223,0,0,1,0.14,Faible,0.0
2990-IAJSV,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,No,0,60+,6,92.12152777777777,0,0,0,0.025,Faible,0.0
8107-KNCIM,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No,0,13-24,0,72.38214285714285,0,1,1,0.7573,Élevé,901.1999999999999
9027-YFHQJ,Male,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,No,0,0-12,0,21.849999999999998,0,1,0,0.2507,Faible,0.0
5176-LDKUH,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,No,0,25-48,1,78.596875,0,0,1,0.1388,Faible,0.0
4644-OBGFZ,Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,No,0,49-60,0,18.66090909090909,0,0,0,0.038,Faible,0.0
7926-IJOOU,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,No,0,0-12,0,19.3,1,1,0,0.3451,Moyen,0.0
6480-YAGIY,Male,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,No,0,25-48,6,111.81888888888889,0,0,0,0.1544,Faible,0.0
4029-HPFVY,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,No,0,0-12,0,73.46666666666667,1,1,0,0.7566,Élevé,843.5999999999999
7602-DBTOU,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,0,60+,0,19.950704225352112,0,0,0,0.0172,Faible,0.0
5345-BMKWB,Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,No,0,0-12,0,19.79375,0,1,0,0.1492,Faible,0.0
3519-ZKXGG,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,Yes,1,0-12,0,85.53333333333335,1,1,1,0.8693,Élevé,910.1999999999999
5457-COLHT,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,0,60+,5,80.3268115942029,0,0,0,0.0253,Faible,0.0
6416-TVAIH,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5,Yes,1,0-12,0,68.5,1,1,1,0.866,Élevé,822.0
5451-YHYPW,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,No,0,60+,6,117.27361111111112,0,0,0,0.0528,Faible,0.0
5108-ADXWO,Male,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,1,0-12,1,71.97727272727273,0,1,1,0.6262,Élevé,882.0
7998-WNZEM,Male,No,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No,0,60+,5,80.39718309859154,0,0,0,0.0251,Faible,0.0
3066-RRJIO,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,Yes,1,0-12,0,69.95,1,1,0,0.8752,Élevé,839.4000000000001
4664-NJCMS,Female,No,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,No,0,25-48,5,61.1,0,0,0,0.0645,Faible,0.0
0307-BCOPK,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,No,0,13-24,0,20.415625,0,0,0,0.0484,Faible,0.0
7629-WFGLW,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,No,0,49-60,4,97.70982142857143,0,0,1,0.0856,Faible,0.0
2542-HYGIQ,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,No,0,0-12,0,19.95,1,1,0,0.5662,Moyen,0.0
6715-OFDBP,Male,No,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,Yes,1,0-12,3,69.28,1,1,1,0.6259,Élevé,840.5999999999999
5016-LIPDW,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,No,0,49-60,0,18.62456140350877,0,0,0,0.0342,Faible,0.0
6481-LXPWL,Male,No,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,0,49-60,2,35.205357142857146,0,0,0,0.0919,Faible,0.0
1567-DSCIC,Male,No,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,Yes,1,0-12,3,96.70625,0,1,1,0.798,Élevé,1128.0
2150-UWTFY,Female,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,Yes,1,13-24,3,64.63863636363637,0,1,0,0.1035,Faible,0.0
6124-ACRHJ,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,0-12,0,19.75,1,1,0,0.6399,Élevé,237.0
9362-MWODR,Female,No,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,No,0,25-48,3,61.50875,0,1,0,0.1253,Faible,0.0
9975-GPKZU,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,0,25-48,0,18.619565217391305,0,0,0,0.0154,Faible,0.0
9625-RZFUK,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,No,0,60+,0,20.2515873015873,0,0,0,0.0185,Faible,0.0
5153-LXKDT,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,No,0,60+,5,109.81617647058823,0,0,1,0.1952,Faible,0.0
5161-UBZXI,Male,No,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No,0,60+,5,105.2427536231884,0,0,0,0.0745,Faible,0.0
1020-JPQOW,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,No,0,49-60,3,91.36785714285715,0,1,1,0.214,Faible,0.0
7919-ZODZZ,Female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No,0,0-12,3,66.005,0,0,0,0.1879,Faible,0.0
0565-JUPYD,Male,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,0,60+,5,104.61587301587302,0,0,0,0.1366,Faible,0.0
6867-ACCZI,Female,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,0,13-24,5,50.33958333333334,0,0,0,0.042,Faible,0.0
5939-XAIXZ,Female,No,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No,0,13-24,1,54.415789473684214,0,1,0,0.3787,Moyen,0.0
9054-FOWNV,Male,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,No,0,13-24,2,85.68863636363636,0,1,1,0.7144,Élevé,1065.0
2683-BPJSO,Male,No,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,Yes,1,25-48,2,85.07241379310345,0,1,1,0.493,Moyen,0.0
2157-MXBJS,Male,No,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,Yes,1,13-24,3,76.11153846153846,0,0,0,0.2678,Faible,0.0
8207-VVMYB,Female,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,No,0,60+,0,28.670714285714286,0,0,0,0.0347,Faible,0.0
9732-EQMWY,Female,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,No,0,49-60,4,102.55102040816327,0,1,1,0.4587,Moyen,0.0
9360-AHGNL,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,Yes,1,25-48,5,112.3313953488372,0,0,0,0.336,Moyen,0.0
1087-UDSIH,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,Yes,1,0-12,0,19.916666666666668,1,1,0,0.423,Moyen,0.0
5269-NRGDP,Male,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,No,0,25-48,4,73.5297619047619,0,0,1,0.1179,Faible,0.0
6195-MELTI,Male,No,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,No,0,49-60,2,54.99473684210526,0,0,0,0.0923,Faible,0.0
5485-WUYWF,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,Yes,1,0-12,3,47.275,1,1,0,0.3848,Moyen,0.0
2121-JAFOM,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,No,0,60+,6,115.44999999999999,0,0,0,0.0547,Faible,0.0
8818-DOPVL,Female,Yes,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,0,25-48,4,105.7358695652174,0,1,1,0.6589,Élevé,1253.4
2632-UCGVD,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Yes,1,60+,3,104.11969696969696,0,1,0,0.4801,Moyen,0.0
5445-PZWGX,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,Yes,1,60+,4,105.31048387096774,0,0,1,0.2007,Faible,0.0
1227-UDMZR,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,0,60+,6,92.19305555555555,0,0,0,0.0249,Faible,0.0
5198-HQAEN,Male,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,No,0,25-48,3,90.44571428571429,0,0,1,0.1596,Faible,0.0
9170-CCKOU,Male,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,Yes,1,13-24,3,85.53823529411765,0,1,0,0.315,Moyen,0.0
2167-FQSTQ,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,No,0,60+,6,94.2513888888889,0,0,1,0.0328,Faible,0.0
2819-GWENI,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,No,0,25-48,0,19.392857142857142,0,0,0,0.0388,Faible,0.0
1043-YCUTE,Male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,Yes,1,49-60,0,23.699107142857144,0,0,0,0.0388,Faible,0.0
3814-MLAXC,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Yes,1,25-48,1,77.55322580645162,0,1,0,0.4354,Moyen,0.0
3572-UUHRS,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,No,0,25-48,0,19.273333333333333,0,0,0,0.043,Faible,0.0
2692-PFYTJ,Female,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,No,0,0-12,0,25.75,1,1,0,0.5948,Moyen,0.0
1226-UDFZR,Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,Yes,1,0-12,1,57.35,1,1,0,0.6289,Élevé,595.2
5955-EPOAZ,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,No,0,0-12,0,18.25,1,1,0,0.2027,Faible,0.0
6821-JPCDC,Female,No,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,No,0,25-48,4,97.76979166666666,0,0,1,0.3041,Moyen,0.0
8815-LMFLX,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,0,25-48,0,21.874000000000002,0,1,0,0.1327,Faible,0.0
9135-HSWOC,Male,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No,0,60+,0,19.90703125,0,0,0,0.0266,Faible,0.0
8582-KRHPJ,Male,No,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,No,0,49-60,2,35.648,0,1,0,0.2201,Faible,0.0
5811-IWXYM,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,No,0,49-60,3,101.94423076923077,0,0,0,0.29,Faible,0.0
7044-YAACC,Male,Yes,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,No,0,0-12,0,70.0875,1,1,1,0.7833,Élevé,842.4000000000001
8189-XRIKE,Female,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,No,0,25-48,2,90.5609375,0,1,1,0.5636,Moyen,0.0
1506-YJTYT,Male,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,No,0,25-48,4,74.91111111111111,0,0,0,0.0237,Faible,0.0
4123-DVHPH,Male,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,0,0-12,2,89.03333333333333,0,1,1,0.7028,Élevé,1056.6
6425-YQLLO,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Yes,1,60+,4,105.68560606060606,0,0,0,0.3156,Moyen,0.0
5442-UTCVD,Male,No,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,Yes,1,0-12,2,85.68333333333334,1,1,1,0.6981,Élevé,1102.1999999999998
2228-BZDEE,Female,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,No,0,49-60,0,19.989814814814817,0,0,0,0.0297,Faible,0.0
7734-DBOAI,Female,No,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,Yes,1,0-12,2,40.1,1,1,1,0.5295,Moyen,0.0
2789-CZANW,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,No,0,60+,5,109.3328125,0,0,0,0.0714,Faible,0.0
2091-RFFBA,Female,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,Yes,1,25-48,0,71.5209677419355,0,1,1,0.7147,Élevé,886.8000000000001
2114-MGINA,Female,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Yes,1,13-24,2,80.64999999999999,0,1,0,0.6406,Élevé,1077.6
7596-LDUXP,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,No,0,0-12,2,81.58749999999999,0,0,0,0.3193,Moyen,0.0
3740-RLMVT,Male,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,No,0,60+,3,61.483582089552236,0,0,0,0.0436,Faible,0.0
4489-SNOJF,Female,No,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,Yes,1,25-48,4,73.38714285714286,0,1,1,0.1606,Faible,0.0
2192-OZITF,Female,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,No,0,25-48,3,74.42444444444445,0,0,0,0.0394,Faible,0.0
5651-CPDND,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,No,0,0-12,0,49.21,0,1,0,0.3511,Moyen,0.0
2186-QZEYA,Female,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,0,25-48,2,59.27413793103448,0,1,0,0.2057,Faible,0.0
1131-ALZWV,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,No,0,13-24,0,25.21875,0,0,0,0.0731,Faible,0.0
7729-XBTWX,Male,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,No,0,60+,0,20.37121212121212,0,0,0,0.0233,Faible,0.0
9134-WYRVP,Male,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,No,0,49-60,2,83.66960784313724,0,0,0,0.1018,Faible,0.0
3284-SVCRO,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,No,0,25-48,0,24.912222222222223,0,0,0,0.029,Faible,0.0
9732-OUYRN,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,No,0,49-60,0,18.748979591836736,0,0,0,0.0318,Faible,0.0
0559-CKHUS,Female,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,No,0,25-48,0,17.99310344827586,0,0,0,0.0321,Faible,0.0
2931-SVLTV,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,No,0,25-48,5,111.7275,0,1,0,0.3561,Moyen,0.0
6899-PPEEA,Female,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,Yes,1,25-48,2,96.76486486486488,0,1,1,0.7679,Élevé,1158.6
7504-UWHNB,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,No,0,25-48,0,69.17399999999999,0,1,1,0.5003,Moyen,0.0
2582-FFFZR,Female,No,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,No,0,13-24,3,48.78636363636363,0,1,1,0.6161,Élevé,607.2
8908-NMQTX,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,No,0,60+,6,63.423611111111114,0,0,0,0.0347,Faible,0.0
2187-LZGPL,Female,No,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Yes,1,0-12,2,41.9,0,1,0,0.5293,Moyen,0.0
1431-AIDJQ,Male,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,No,0,25-48,5,78.88181818181818,0,0,0,0.0334,Faible,0.0
6288-LBEAR,Female,No,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,No,0,13-24,2,77.55434782608695,0,1,0,0.3529,Moyen,0.0
4597-NUCQV,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,Yes,1,13-24,3,101.67291666666667,0,1,1,0.7421,Élevé,1215.0
9019-QVLZD,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,Yes,1,0-12,1,79.55,1,1,1,0.8638,Élevé,954.5999999999999
8413-YNHNV,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,No,0,60+,6,91.62463768115943,0,0,0,0.0387,Faible,0.0
5808-TOTXO,Female,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,No,0,0-12,0,19.133333333333333,1,0,0,0.2021,Faible,0.0
4369-NYSCF,Male,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,No,0,49-60,4,76.51160714285713,0,0,0,0.1465,Faible,0.0
6333-YDVLT,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,No,0,60+,5,109.8253846153846,0,0,0,0.278,Faible,0.0
5324-KTGCG,Male,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,No,0,60+,0,21.68661971830986,0,0,1,0.0451,Faible,0.0
5599-HVLTW,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,0,13-24,1,75.57857142857142,0,1,0,0.5998,Moyen,0.0
